Event, Bet, Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,Bet Side,
Super Bowl LV - Correct Score, Correct Score , KC 10 TB 6  $$odds=176 $$points=99,KC 10 TB 7  $$odds=176 $$points=99,KC 13 TB 7  $$odds=176 $$points=99,KC 13 TB 10  $$odds=176 $$points=99,KC 14 TB 10  $$odds=176 $$points=99,KC 14 TB 13  $$odds=176 $$points=99,KC 16 TB 10  $$odds=176 $$points=99,KC 17 TB 7  $$odds=176 $$points=99,KC 17 TB 10  $$odds=176 $$points=99,KC 17 TB 13  $$odds=126 $$points=99,KC 17 TB 14  $$odds=126 $$points=99,KC 20 TB 3  $$odds=176 $$points=99,KC 20 TB 6  $$odds=176 $$points=99,KC 20 TB 7  $$odds=176 $$points=99,KC 20 TB 10  $$odds=176 $$points=99,KC 20 TB 13  $$odds=81 $$points=99,KC 20 TB 14  $$odds=151 $$points=99,KC 20 TB 16  $$odds=81 $$points=99,KC 20 TB 17  $$odds=176 $$points=99,KC 21 TB 7  $$odds=176 $$points=99,KC 21 TB 10  $$odds=176 $$points=99,KC 21 TB 13  $$odds=176 $$points=99,KC 21 TB 14  $$odds=176 $$points=99,KC 21 TB 17  $$odds=176 $$points=99,KC 23 TB 7  $$odds=176 $$points=99,KC 23 TB 10  $$odds=176 $$points=99,KC 23 TB 13  $$odds=176 $$points=99,KC 23 TB 14  $$odds=176 $$points=99,KC 23 TB 16  $$odds=126 $$points=99,KC 23 TB 17  $$odds=126 $$points=99,KC 23 TB 20  $$odds=151 $$points=99,KC 24 TB 7  $$odds=176 $$points=99,KC 24 TB 10  $$odds=176 $$points=99,KC 24 TB 13  $$odds=126 $$points=99,KC 24 TB 14  $$odds=151 $$points=99,KC 24 TB 16  $$odds=81 $$points=99,KC 24 TB 17  $$odds=51 $$points=98,KC 24 TB 20  $$odds=81 $$points=99,KC 24 TB 21  $$odds=126 $$points=99,KC 24 TB 23  $$odds=126 $$points=99,KC 26 TB 10  $$odds=176 $$points=99,KC 26 TB 14  $$odds=176 $$points=99,KC 26 TB 16  $$odds=176 $$points=99,KC 26 TB 17  $$odds=176 $$points=99,KC 26 TB 20  $$odds=176 $$points=99,KC 26 TB 21  $$odds=176 $$points=99,KC 26 TB 23  $$odds=176 $$points=99,KC 27 TB 3  $$odds=176 $$points=99,KC 27 TB 7  $$odds=126 $$points=99,KC 27 TB 10  $$odds=176 $$points=99,KC 27 TB 13  $$odds=176 $$points=99,KC 27 TB 14  $$odds=126 $$points=99,KC 27 TB 16  $$odds=51 $$points=98,KC 27 TB 17  $$odds=151 $$points=99,KC 27 TB 19  $$odds=126 $$points=99,KC 27 TB 20  $$odds=126 $$points=99,KC 27 TB 21  $$odds=81 $$points=99,KC 27 TB 23  $$odds=126 $$points=99,KC 27 TB 24  $$odds=126 $$points=99,KC 28 TB 7  $$odds=176 $$points=99,KC 28 TB 10  $$odds=176 $$points=99,KC 28 TB 13  $$odds=176 $$points=99,KC 28 TB 14  $$odds=176 $$points=99,KC 28 TB 17  $$odds=126 $$points=99,KC 28 TB 20  $$odds=176 $$points=99,KC 28 TB 21  $$odds=126 $$points=99,KC 28 TB 24  $$odds=176 $$points=99,KC 28 TB 27  $$odds=176 $$points=99,KC 30 TB 10  $$odds=126 $$points=99,KC 30 TB 13  $$odds=176 $$points=99,KC 30 TB 14  $$odds=176 $$points=99,KC 30 TB 16  $$odds=81 $$points=99,KC 30 TB 17  $$odds=126 $$points=99,KC 30 TB 20  $$odds=126 $$points=99,KC 30 TB 21  $$odds=176 $$points=99,KC 30 TB 23  $$odds=81 $$points=99,KC 30 TB 24  $$odds=126 $$points=99,KC 30 TB 27  $$odds=126 $$points=99,KC 31 TB 10  $$odds=176 $$points=99,KC 31 TB 13  $$odds=126 $$points=99,KC 31 TB 14  $$odds=176 $$points=99,KC 31 TB 16  $$odds=126 $$points=99,KC 31 TB 17  $$odds=126 $$points=99,KC 31 TB 20  $$odds=176 $$points=99,KC 31 TB 21  $$odds=176 $$points=99,KC 31 TB 23  $$odds=67 $$points=99,KC 31 TB 24  $$odds=81 $$points=99,KC 31 TB 27  $$odds=126 $$points=99,KC 31 TB 28  $$odds=126 $$points=99,KC 33 TB 17  $$odds=176 $$points=99,KC 33 TB 20  $$odds=176 $$points=99,KC 33 TB 27  $$odds=176 $$points=99,KC 33 TB 30  $$odds=176 $$points=99,KC 34 TB 10  $$odds=151 $$points=99,KC 34 TB 13  $$odds=176 $$points=99,KC 34 TB 14  $$odds=176 $$points=99,KC 34 TB 16  $$odds=126 $$points=99,KC 34 TB 17  $$odds=126 $$points=99,KC 34 TB 20  $$odds=126 $$points=99,KC 34 TB 21  $$odds=126 $$points=99,KC 34 TB 23  $$odds=51 $$points=98,KC 34 TB 24  $$odds=126 $$points=99,KC 34 TB 27  $$odds=126 $$points=99,KC 34 TB 28  $$odds=67 $$points=99,KC 34 TB 30  $$odds=176 $$points=99,KC 34 TB 31  $$odds=176 $$points=99,KC 35 TB 17  $$odds=176 $$points=99,KC 35 TB 21  $$odds=176 $$points=99,KC 35 TB 24  $$odds=176 $$points=99,KC 35 TB 28  $$odds=176 $$points=99,KC 35 TB 31  $$odds=176 $$points=99,TB 17 KC 13  $$odds=176 $$points=99,TB 17 KC 14  $$odds=126 $$points=99,TB 17 KC 16  $$odds=176 $$points=99,TB 19 KC 13  $$odds=176 $$points=99,TB 19 KC 16  $$odds=176 $$points=99,TB 20 KC 7  $$odds=176 $$points=99,TB 20 KC 10  $$odds=126 $$points=99,TB 20 KC 13  $$odds=176 $$points=99,TB 20 KC 14  $$odds=176 $$points=99,TB 20 KC 16  $$odds=126 $$points=99,TB 20 KC 17  $$odds=176 $$points=99,TB 20 KC 19  $$odds=176 $$points=99,TB 21 KC 7  $$odds=176 $$points=99,TB 21 KC 10  $$odds=176 $$points=99,TB 21 KC 13  $$odds=176 $$points=99,TB 21 KC 14  $$odds=176 $$points=99,TB 21 KC 17  $$odds=126 $$points=99,TB 21 KC 20  $$odds=176 $$points=99,TB 23 KC 10  $$odds=176 $$points=99,TB 23 KC 13  $$odds=176 $$points=99,TB 23 KC 14  $$odds=176 $$points=99,TB 23 KC 16  $$odds=176 $$points=99,TB 23 KC 17  $$odds=81 $$points=99,TB 23 KC 20  $$odds=176 $$points=99,TB 23 KC 21  $$odds=176 $$points=99,TB 24 KC 10  $$odds=176 $$points=99,TB 24 KC 13  $$odds=126 $$points=99,TB 24 KC 14  $$odds=176 $$points=99,TB 24 KC 16  $$odds=81 $$points=99,TB 24 KC 17  $$odds=126 $$points=99,TB 24 KC 20  $$odds=176 $$points=99,TB 24 KC 21  $$odds=67 $$points=99,TB 24 KC 23  $$odds=176 $$points=99,TB 26 KC 20  $$odds=176 $$points=99,TB 26 KC 23  $$odds=176 $$points=99,TB 26 KC 24  $$odds=176 $$points=99,TB 27 KC 10  $$odds=176 $$points=99,TB 27 KC 13  $$odds=176 $$points=99,TB 27 KC 14  $$odds=176 $$points=99,TB 27 KC 16  $$odds=176 $$points=99,TB 27 KC 17  $$odds=81 $$points=99,TB 27 KC 20  $$odds=126 $$points=99,TB 27 KC 21  $$odds=126 $$points=99,TB 27 KC 23  $$odds=81 $$points=99,TB 27 KC 24  $$odds=126 $$points=99,TB 27 KC 26  $$odds=176 $$points=99,TB 28 KC 10  $$odds=176 $$points=99,TB 28 KC 13  $$odds=176 $$points=99,TB 28 KC 14  $$odds=176 $$points=99,TB 28 KC 17  $$odds=176 $$points=99,TB 28 KC 20  $$odds=176 $$points=99,TB 28 KC 21  $$odds=126 $$points=99,TB 28 KC 24  $$odds=81 $$points=99,TB 28 KC 27  $$odds=176 $$points=99,TB 30 KC 10  $$odds=251 $$points=99,TB 30 KC 13  $$odds=251 $$points=99,TB 30 KC 14  $$odds=126 $$points=99,TB 30 KC 17  $$odds=176 $$points=99,TB 30 KC 20  $$odds=176 $$points=99,TB 30 KC 21  $$odds=176 $$points=99,TB 30 KC 23  $$odds=176 $$points=99,TB 30 KC 24  $$odds=81 $$points=99,TB 30 KC 27  $$odds=126 $$points=99,TB 31 KC 10  $$odds=176 $$points=99,TB 31 KC 13  $$odds=176 $$points=99,TB 31 KC 14  $$odds=126 $$points=99,TB 31 KC 17  $$odds=126 $$points=99,TB 31 KC 20  $$odds=176 $$points=99,TB 31 KC 21  $$odds=126 $$points=99,TB 31 KC 23  $$odds=176 $$points=99,TB 31 KC 24  $$odds=81 $$points=99,TB 31 KC 27  $$odds=126 $$points=99,TB 31 KC 28  $$odds=126 $$points=99,TB 31 KC 30  $$odds=176 $$points=99,TB 33 KC 27  $$odds=176 $$points=99,TB 33 KC 30  $$odds=176 $$points=99,TB 34 KC 10  $$odds=176 $$points=99,TB 34 KC 13  $$odds=176 $$points=99,TB 34 KC 14  $$odds=176 $$points=99,TB 34 KC 16  $$odds=176 $$points=99,TB 34 KC 17  $$odds=126 $$points=99,TB 34 KC 20  $$odds=126 $$points=99,TB 34 KC 21  $$odds=176 $$points=99,TB 34 KC 23  $$odds=126 $$points=99,TB 34 KC 24  $$odds=81 $$points=99,TB 34 KC 27  $$odds=176 $$points=99,TB 34 KC 28  $$odds=176 $$points=99,TB 34 KC 30  $$odds=176 $$points=99,TB 34 KC 31  $$odds=176 $$points=99,TB 35 KC 14  $$odds=176 $$points=99,TB 35 KC 17  $$odds=176 $$points=99,TB 35 KC 21  $$odds=176 $$points=99,TB 35 KC 24  $$odds=176 $$points=99,TB 35 KC 27  $$odds=176 $$points=99,TB 35 KC 28  $$odds=176 $$points=99,TB 35 KC 31  $$odds=176 $$points=99,TB 36 KC 28  $$odds=251 $$points=99,TB 36 KC 30  $$odds=251 $$points=99,TB 36 KC 31  $$odds=176 $$points=99,TB 36 KC 32  $$odds=176 $$points=99,TB 36 KC 33  $$odds=251 $$points=99,TB 36 KC 35  $$odds=176 $$points=99
Super Bowl LV - MVP Winner, MVP Winner , Patrick Mahomes  $$odds=1.833333 $$points=45,Tom Brady  $$odds=3 $$points=67,Travis Kelce  $$odds=11 $$points=91,Tyreek Hill  $$odds=11 $$points=91,Leonard Fournette  $$odds=26 $$points=96,Chris Godwin  $$odds=31 $$points=97,Tyrann Mathieu  $$odds=31 $$points=97,Devin White  $$odds=31 $$points=97,Clyde Edwards-Helaire  $$odds=36 $$points=97,Darrel Williams  $$odds=67 $$points=99,Mecole Hardman  $$odds=51 $$points=98,Mike Evans  $$odds=29 $$points=97,Sammy Watkins  $$odds=67 $$points=99,Ronald Jones  $$odds=56 $$points=98,Chris Jones  $$odds=67 $$points=99,Frank Clark  $$odds=67 $$points=99,Cameron Brate  $$odds=67 $$points=99,Shaquil Barrett  $$odds=46 $$points=98,Scotty Miller  $$odds=67 $$points=99,Willie Gay  $$odds=67 $$points=99,Antonio Brown  $$odds=56 $$points=98,Rob Gronkowski  $$odds=67 $$points=99,Lavonte David  $$odds=67 $$points=99,Jordan Whitehead  $$odds=67 $$points=99,Antoine Winfield Jr.  $$odds=67 $$points=99,Demarcus Robinson  $$odds=81 $$points=99,Vita Vea  $$odds=81 $$points=99,Le'Veon Bell  $$odds=101 $$points=99,Jason Pierre-Paul  $$odds=71 $$points=99,Sean Murphy-Bunting  $$odds=101 $$points=99,Deone Bucannon  $$odds=101 $$points=99,Jamel Dean  $$odds=101 $$points=99,Tyler Johnson  $$odds=126 $$points=99,Ryan Succop  $$odds=126 $$points=99,Ndamukong Suh  $$odds=126 $$points=99,Harrison Butker  $$odds=126 $$points=99,Rashad Fenton  $$odds=126 $$points=99,Anthony Hitchens  $$odds=126 $$points=99,Daniel Sorensen  $$odds=151 $$points=99,Alex Okafor  $$odds=151 $$points=99,Byron Pringle  $$odds=151 $$points=99,LeSean McCoy  $$odds=151 $$points=99,Ricky Seals-Jones  $$odds=151 $$points=99
Super Bowl LV - National Anthem - How Long Will It Take Jazmine Sullivan Or Eric Church To Sing The US National Anthem?, How Long Will It Take Jazmine Sullivan Or Eric Church To Sing The US National Anthem? , Over 1 Minute 59 Seconds  $$odds=2.05 $$points=51,Under 1 Minute 59 Seconds  $$odds=1.69 $$points=41
Super Bowl LV - Distance of longest penalty in game?, Distance of longest penalty in game? , Over 15.5 Yards  $$odds=1.357143 $$points=26,Under 15.5 Yards  $$odds=2.85 $$points=65
Super Bowl LV - First Missed FG of the Game will be, First Missed FG of the Game will be , Wide Left (Including Left Goalpost)  $$odds=2.1 $$points=52,Wide Right (Including Right Goalpost)  $$odds=2.1 $$points=52,Short (Including Blocked and Crossbar)  $$odds=5 $$points=80
Super Bowl LV - Halftime Show - How many songs will be played during the halftime show?, How many songs will be played during the halftime show? , Over 8  $$odds=1.5 $$points=33,Under 8  $$odds=2.5 $$points=60
Super Bowl LV - Halftime Show - The Weeknd wardrobe changes, The Weeknd wardrobe changes , Over 0.5  $$odds=1.25 $$points=20,Under 0.5  $$odds=3.5 $$points=71
Super Bowl LV - Halftime Show - Will Ariana Grande be On Stage during the Halftime Show?, Will Ariana Grande be On Stage during the Halftime Show? , Yes  $$odds=3.5 $$points=71,No  $$odds=1.25 $$points=20
Super Bowl LV - Halftime Show - Will Bella Hadid be shown during the Halftime Show?, Will Bella Hadid be shown during the Halftime Show? , Yes  $$odds=7 $$points=86,No  $$odds=1.083333 $$points=8
Super Bowl LV - Halftime Show - Will Doja Cat be On Stage during the Halftime Show?, Will Doja Cat be On Stage during the Halftime Show? , Yes  $$odds=4.25 $$points=76,No  $$odds=1.181818 $$points=15
Super Bowl LV - Halftime Show - Will Drake be On Stage during the Halftime Show?,  Will Drake be On Stage during the Halftime Show? , Yes  $$odds=4.5 $$points=78,No  $$odds=1.166667 $$points=14
Super Bowl LV - Halftime Show - Will Kenny G be On Stage during the Halftime Show?, Will Kenny G be On Stage during the Halftime Show? , Yes  $$odds=3.75 $$points=73,No  $$odds=1.222222 $$points=18
Super Bowl LV - Halftime Show - Will The Weeknd mention Donald Trump?, Will The Weeknd mention Donald Trump? , Yes  $$odds=6.75 $$points=85,No  $$odds=1.090909 $$points=8
Super Bowl LV - Halftime Show - Will a football be used as a prop?, Will a football be used as a prop? , Yes  $$odds=4.65 $$points=78,No  $$odds=1.159 $$points=14
Super Bowl LV - Halftime Show - Will the Weeknd mention Canada?, Will the Weeknd mention Canada? , Yes  $$odds=5 $$points=80,No  $$odds=1.142857 $$points=12
Super Bowl LV - Halftime Show - Will the Weeknd mention Joe Biden?, Will the Weeknd mention Joe Biden? , Yes  $$odds=7.5 $$points=87,No  $$odds=1.071429 $$points=7
Super Bowl LV - Halftime Show - Will there be a wardrobe malfunction?, Will there be a wardrobe malfunction? , Yes  $$odds=10 $$points=90,No  $$odds=1.029 $$points=3
Super Bowl LV - How Many Players will have a passing attempt?, How Many Players will have a passing attempt? , Over 2.5  $$odds=2.2 $$points=55,Under 2.5  $$odds=1.625 $$points=38
Super Bowl LV - How Many times will Belichick be mentioned?, How Many times will Belichick be mentioned? , Over 1 Times  $$odds=1.322581 $$points=24,Under 1 Times  $$odds=3.05 $$points=67
Super Bowl LV - How Many Times Will Biden Be Mentioned?, How Many Times Will Biden Be Mentioned? , Over 1 Times  $$odds=4 $$points=75,Under 1 Times  $$odds=1.2 $$points=17
Super Bowl LV - How many times will Gisele Bundchen be shown?, How many times will Gisele Bundchen be shown? , Over 1.5 Times  $$odds=1.416667 $$points=29,Under 1.5 Times  $$odds=2.65 $$points=62
Super Bowl LV - How many times will Patriots be mentioned?, How many times will Patriots be mentioned? , Over 2 Times  $$odds=1.625 $$points=38,Under 2 Times  $$odds=2.2 $$points=55
Super Bowl LV - How many times will Roger Goodell be shown?, How many times will Roger Goodell be shown? , Over 1.5 Times  $$odds=2 $$points=50,Under 1.5 Times  $$odds=1.714286 $$points=42
Super Bowl LV - How many times will Trump be mentioned?, How many times will Trump be mentioned? , Over 0.5 Times  $$odds=4.75 $$points=79,Under 0.5 Times  $$odds=1.153846 $$points=13
Super Bowl LV - How many times will the chains be used for measurement?, How many times will the chains be used for measurement? , Over 1.5 Times  $$odds=2.4 $$points=58,Under 1.5 Times  $$odds=1.555556 $$points=36
Super Bowl LV - MVP Winner's Position, MVP Winner's Position , Quarterback  $$odds=1.25 $$points=20,Wide Receiver  $$odds=6 $$points=83,Tight End  $$odds=10.5 $$points=90,Running Back  $$odds=11 $$points=91,Any Defensive Position  $$odds=7.5 $$points=87,Kicker  $$odds=51 $$points=98
Super Bowl LV - National Anthem - Who will Sing the Most Words, Who will Sing the Most Words , Jazmine Sullivan  $$odds=1.909091 $$points=48,Eric Church  $$odds=1.76923 $$points=43
Super Bowl LV - National Anthem - Who will be Shown First?, Who will be Shown First? , Kansas City Chiefs Player or Staff  $$odds=1.833333 $$points=45,Tampa Bay Buccaneers Player or Staff  $$odds=1.833333 $$points=45
Super Bowl LV - National Anthem - Who will be Shown First?, Who will be Shown First? , Travis Kelce  $$odds=1.666667 $$points=40,Rob Gronkowski  $$odds=2.1 $$points=52
Super Bowl LV - National Anthem - Who will be Shown First?, Who will be Shown First? , Patrick Mahomes  $$odds=2.2 $$points=55,Tom Brady  $$odds=1.625 $$points=38
Super Bowl LV - National Anthem - Who will be Shown First?, Who will be Shown First? , Andy Reid  $$odds=1.625 $$points=38,Bruce Arians  $$odds=2.2 $$points=55
Super Bowl LV - National Anthem - Will Eric Church forget or omit a word from the National Anthem?, Will Eric Church forget or omit a word from the National Anthem? , Yes  $$odds=8.5 $$points=88,No  $$odds=1.05 $$points=5
Super Bowl LV - National Anthem - Will Jazmine Sullivan forget or omit a word from the National Anthem?, Will Jazmine Sullivan forget or omit a word from the National Anthem? , Yes  $$odds=9 $$points=89,No  $$odds=1.04 $$points=4
Super Bowl LV - National Anthem - Will Jazmine Sullivan or Eric Church forget or omit a word from the National Anthem?, Will Jazmine Sullivan or Eric Church forget or omit a word from the National Anthem? , Yes  $$odds=6.75 $$points=85,No  $$odds=1.090909 $$points=8
Super Bowl LV - National Anthem - Will any scoring drive take less time than it takes Jazmine Sullivan and Eric Church to sing the National Anthem?, Will any scoring drive take less time than it takes Jazmine Sullivan and Eric Church to sing the National Anthem? , Yes  $$odds=1.37 $$points=27,No  $$odds=2.8 $$points=64
Super Bowl LV - Time Remaining on the clock after 1st Score in the 1st Quarter, Time Remaining on the clock after 1st Score in the 1st Quarter , Clock time after 1st score {0:00 - 0:29}  $$odds=51 $$points=98,Clock time after 1st score {0:30 - 0:59}  $$odds=51 $$points=98,Clock time after 1st score {1:00 - 1:29}  $$odds=51 $$points=98,Clock time after 1st score {1:30 - 1:59}  $$odds=51 $$points=98,Clock time after 1st score {2:00 - 2:29}  $$odds=46 $$points=98,Clock time after 1st score {2:30 - 2:59}  $$odds=46 $$points=98,Clock time after 1st score {3:00 - 3:29}  $$odds=46 $$points=98,Clock time after 1st score {3:30 - 3:59}  $$odds=34 $$points=97,Clock time after 1st score {4:00 - 4:29}  $$odds=31 $$points=97,Clock time after 1st score {4:30 - 4:59}  $$odds=29 $$points=97,Clock time after 1st score {5:00 - 5:29}  $$odds=26 $$points=96,Clock time after 1st score {5:30 - 5:59}  $$odds=26 $$points=96,Clock time after 1st score {6:00 - 6:29}  $$odds=19 $$points=95,Clock time after 1st score {6:30 - 6:59}  $$odds=17 $$points=94,Clock time after 1st score {7:00 - 7:29}  $$odds=16 $$points=94,Clock time after 1st score {7:30 - 7:59}  $$odds=15 $$points=93,Clock time after 1st score {8:00 - 8:29}  $$odds=15 $$points=93,Clock time after 1st score {8:30 - 8:59}  $$odds=12 $$points=92,Clock time after 1st score {9:00 - 9:29}  $$odds=13 $$points=92,Clock time after 1st score {9:30 - 9:59}  $$odds=11 $$points=91,Clock time after 1st score {10:00 - 10:29}  $$odds=12 $$points=92,Clock time after 1st score {10:30 - 10:59}  $$odds=12 $$points=92,Clock time after 1st score {11:00 - 11:29}  $$odds=11 $$points=91,Clock time after 1st score {11:30 - 11:59}  $$odds=15 $$points=93,Clock time after 1st score {12:00 - 12:29}  $$odds=12 $$points=92,Clock time after 1st score {12:30 - 12:59}  $$odds=19 $$points=95,Clock time after 1st score {13:00 - 13:29}  $$odds=19 $$points=95,Clock time after 1st score {13:30 - 13:59}  $$odds=23 $$points=96,Clock time after 1st score {14:00 - 14:29}  $$odds=36 $$points=97,Clock time after 1st score {14:30 - 15:00}  $$odds=36 $$points=97,No Points in 1st Quarter  $$odds=7.5 $$points=87
Super Bowl LV - Total Points in the First Half will be, Total Points in the First Half will be , Odd  $$odds=1.909091 $$points=48,Even  $$odds=1.909091 $$points=48
Super Bowl LV - Total Points in the First Quarter will be, Total Points in the First Quarter will be , Odd  $$odds=1.909091 $$points=48,Even  $$odds=1.909091 $$points=48
Super Bowl LV - What Will Kansas City Chiefs Do First - Score Or Punt?, What Will Kansas City Chiefs Do First - Score Or Punt? , Score  $$odds=1.76923 $$points=43,Punt  $$odds=1.909091 $$points=48
Super Bowl LV - What Will Tampa Bay Buccaneers Do First - Score Or Punt?, What Will Tampa Bay Buccaneers Do First - Score Or Punt? , Score  $$odds=2.1 $$points=52,Punt  $$odds=1.666667 $$points=40
Super Bowl LV - What Will be the The longest score of game?, What Will be the The longest score of game? , Touchdown   $$odds=1.8 $$points=44,Field Goal  $$odds=1.87 $$points=47
Super Bowl LV - What Will happen to the Price of Bitcoin (BTC) During the Superbowl?, What Will happen to the Price of Bitcoin (BTC) During the Superbowl? , Price Of Bitcoin Goes Up  $$odds=1.666667 $$points=40,Price Of Bitcoin Goes Down  $$odds=2.1 $$points=52
Super Bowl LV - What color will the first liquid be that is poured on the game winning Coach?, What color will the first liquid be that is poured on the game winning Coach? , Lime/Green/Yellow  $$odds=4.3 $$points=77,Orange  $$odds=2.65 $$points=62,Red  $$odds=2.6 $$points=62,Clear/Water  $$odds=7.5 $$points=87,Blue  $$odds=9 $$points=89,Purple  $$odds=14 $$points=93
Super Bowl LV - What will be mentioned first?,  What will be mentioned first? , Tom Brady's 10th Super Bowl  $$odds=1.5 $$points=33,Tom Brady's Age (43)  $$odds=2.5 $$points=60
Super Bowl LV - What will happen First in the Game?, What will happen First in the Game? , Sack  $$odds=2.05 $$points=51,Touchdown  $$odds=1.69 $$points=41
Super Bowl LV - Which team will call for a Fair Catch First in Game?, Which team will call for a Fair Catch First in Game? , Kansas City Chiefs  $$odds=1.8 $$points=44,Tampa Bay Buccaneers  $$odds=1.87 $$points=47
